freq,unit,age,geo,flags,TIME_PERIOD,values
A,NR,TOTAL,HU,,2020,23901
A,NR,TOTAL,HU,,2021,21907
A,NR,TOTAL,HU,,2022,21779
A,NR,TOTAL,HU,,2023,21136
A,NR,TOTAL,IS,,1960,55
A,NR,TOTAL,IS,,1965,68
A,NR,TOTAL,IS,,1970,99
A,NR,TOTAL,IS,,1975,274
A,NR,TOTAL,IS,,1980,523
A,NR,TOTAL,IS,,1983,689
A,NR,TOTAL,IS,,1984,745
A,NR,TOTAL,IS,,1985,705
A,NR,TOTAL,IS,,1986,685
A,NR,TOTAL,IS,,1987,695
A,NR,TOTAL,IS,,1988,673
A,NR,TOTAL,IS,,1989,670
A,NR,TOTAL,IS,,1990,714
A,NR,TOTAL,IS,,1991,658
A,NR,TOTAL,IS,,1992,743
A,NR,TOTAL,IS,,1993,827
A,NR,TOTAL,IS,,1994,775
A,NR,TOTAL,IS,,1995,807
A,NR,TOTAL,IS,,1996,858
A,NR,TOTAL,IS,,1998,914
A,NR,TOTAL,IS,,1999,935
A,NR,TOTAL,IS,,2000,987
A,NR,TOTAL,IS,,2001,984
A,NR,TOTAL,IS,,2002,926
A,NR,TOTAL,IS,,2003,951
A,NR,TOTAL,IS,,2004,889
A,NR,TOTAL,IS,,2006,865
A,NR,TOTAL,IS,,2008,957
A,NR,TOTAL,IS,,2009,971
A,NR,TOTAL,IS,,2011,969
A,NR,TOTAL,IS,,2017,1044
A,NR,TOTAL,IS,,2018,1049
A,NR,TOTAL,IS,,2021,0
A,NR,TOTAL,IT,,1980,213310
A,NR,TOTAL,IT,,1981,218818
A,NR,TOTAL,IT,,1982,231008
A,NR,TOTAL,IT,,1983,231061
A,NR,TOTAL,IT,,1984,228377
A,NR,TOTAL,IT,,1985,210640
A,NR,TOTAL,IT,,1986,197165
A,NR,TOTAL,IT,,1987,190371
A,NR,TOTAL,IT,,1988,178425
A,NR,TOTAL,IT,,1989,171351
A,NR,TOTAL,IT,,1990,166046
A,NR,TOTAL,IT,,1991,159399
A,NR,TOTAL,IT,,1992,152424
A,NR,TOTAL,IT,,1993,147674
A,NR,TOTAL,IT,,1994,138952
A,NR,TOTAL,IT,,1995,137020
A,NR,TOTAL,IT,,1996,138925
A,NR,TOTAL,IT,,1997,140166
A,NR,TOTAL,IT,,1998,138354
A,NR,TOTAL,IT,,1999,138708
A,NR,TOTAL,IT,,2000,138708
A,NR,TOTAL,IT,,2001,132073
A,NR,TOTAL,IT,,2002,131039
A,NR,TOTAL,IT,,2003,124118
A,NR,TOTAL,IT,,2004,137140
A,NR,TOTAL,IT,,2005,129272
A,NR,TOTAL,IT,,2006,125782
A,NR,TOTAL,IT,,2007,125116
A,NR,TOTAL,IT,,2008,118891
A,NR,TOTAL,IT,,2009,114793
A,NR,TOTAL,IT,,2010,112463
A,NR,TOTAL,IT,,2011,110041
A,NR,TOTAL,IT,,2012,103191
A,NR,TOTAL,IT,,2013,100342
A,NR,TOTAL,IT,,2014,95400
A,NR,TOTAL,IT,,2016,84874
A,NR,TOTAL,IT,,2017,80497
A,NR,TOTAL,IT,p,2018,76044
A,NR,TOTAL,IT,,2020,65757
A,NR,TOTAL,IT,,2021,63307
A,NR,TOTAL,IT,,2022,65449
A,NR,TOTAL,IT,,2023,65491
A,NR,TOTAL,LT,,1960,36500
A,NR,TOTAL,LT,,1965,44492
A,NR,TOTAL,LT,,1966,45233
A,NR,TOTAL,LT,,1967,44919
A,NR,TOTAL,LT,,1968,46250
A,NR,TOTAL,LT,,1969,45840
A,NR,TOTAL,LT,,1970,45298
A,NR,TOTAL,LT,,1971,46563
A,NR,TOTAL,LT,,1972,46723
A,NR,TOTAL,LT,,1973,46288
A,NR,TOTAL,LT,,1974,46658
A,NR,TOTAL,LT,,1975,45582
A,NR,TOTAL,LT,,1980,45200
A,NR,TOTAL,LT,,1981,46000
A,NR,TOTAL,LT,,1982,45100
A,NR,TOTAL,LT,,1983,44200
A,NR,TOTAL,LT,,1984,40980
A,NR,TOTAL,LT,,1985,41968
A,NR,TOTAL,LT,,1986,39245
A,NR,TOTAL,LT,,1987,37783
A,NR,TOTAL,LT,,1988,34845
A,NR,TOTAL,LT,,1989,50117
A,NR,TOTAL,LT,,1990,48745
A,NR,TOTAL,LT,,1991,40765
A,NR,TOTAL,LT,,1992,40952
A,NR,TOTAL,LT,,1993,35211
A,NR,TOTAL,LT,,1994,30355
A,NR,TOTAL,LT,,1995,31278
A,NR,TOTAL,LT,,1996,27832
A,NR,TOTAL,LT,,1997,22680
A,NR,TOTAL,LT,,1998,21022
A,NR,TOTAL,LT,,1999,18846
A,NR,TOTAL,LT,,2000,16259
A,NR,TOTAL,LT,,2001,13677
A,NR,TOTAL,LT,,2002,12495
A,NR,TOTAL,LT,,2003,11513
A,NR,TOTAL,LT,,2004,10644
A,NR,TOTAL,LT,,2005,9972
A,NR,TOTAL,LT,,2006,9536
A,NR,TOTAL,LT,,2007,9596
A,NR,TOTAL,LT,,2008,9031
A,NR,TOTAL,LT,,2009,8024
A,NR,TOTAL,LT,,2010,6989
A,NR,TOTAL,LT,,2011,6205
A,NR,TOTAL,LT,,2012,6033
A,NR,TOTAL,LT,,2013,5353
A,NR,TOTAL,LT,,2014,5231
A,NR,TOTAL,LT,,2015,4735
A,NR,TOTAL,LT,,2016,4502
A,NR,TOTAL,LT,,2017,4294
A,NR,TOTAL,LT,,2018,3590
A,NR,TOTAL,LT,,2019,3196
A,NR,TOTAL,LT,,2020,2794
A,NR,TOTAL,LT,,2021,2735
A,NR,TOTAL,LT,,2022,2705
A,NR,TOTAL,LT,,2023,2641
A,NR,TOTAL,LV,,1991,38837
A,NR,TOTAL,LV,,1992,34325
A,NR,TOTAL,LV,,1993,31352
A,NR,TOTAL,LV,,1994,26795
A,NR,TOTAL,LV,,1995,25933
A,NR,TOTAL,LV,,1996,24227
A,NR,TOTAL,LV,,1997,21768
A,NR,TOTAL,LV,,1999,18031
A,NR,TOTAL,LV,,2000,17240
A,NR,TOTAL,LV,,2001,15647
A,NR,TOTAL,LV,,2002,14685
A,NR,TOTAL,LV,,2003,14508
A,NR,TOTAL,LV,,2004,13723
A,NR,TOTAL,LV,,2005,12785
A,NR,TOTAL,LV,,2006,11825
A,NR,TOTAL,LV,,2007,11814
A,NR,TOTAL,LV,,2008,10425
A,NR,TOTAL,LV,,2009,8881
A,NR,TOTAL,LV,,2010,7443
A,NR,TOTAL,LV,,2011,7089
A,NR,TOTAL,LV,,2012,6197
A,NR,TOTAL,LV,,2013,5557
A,NR,TOTAL,LV,,2014,5318
A,NR,TOTAL,LV,,2015,4802
A,NR,TOTAL,LV,,2016,4366
A,NR,TOTAL,LV,,2017,3917
A,NR,TOTAL,LV,,2018,3636
A,NR,TOTAL,LV,,2019,3367
A,NR,TOTAL,LV,,2020,2848
A,NR,TOTAL,LV,,2021,2698
A,NR,TOTAL,LV,,2022,2793
A,NR,TOTAL,LV,,2023,2700
A,NR,TOTAL,MD,,2007,15843
A,NR,TOTAL,MD,,2008,15900
A,NR,TOTAL,MD,,2010,14785
A,NR,TOTAL,MD,,2012,14838
A,NR,TOTAL,MD,,2019,10889
A,NR,TOTAL,MD,,2020,8294
A,NR,TOTAL,MD,,2021,8573
A,NR,TOTAL,MD,,2022,7896
A,NR,TOTAL,MD,,2023,7277
A,NR,TOTAL,ME,,2014,943
A,NR,TOTAL,ME,,2015,980
A,NR,TOTAL,ME,,2016,763
A,NR,TOTAL,ME,,2017,637
A,NR,TOTAL,MK,,1960,9366
A,NR,TOTAL,MK,,1965,11070
A,NR,TOTAL,MK,,1970,15074
A,NR,TOTAL,MK,,1975,17645
A,NR,TOTAL,MK,,1980,26726
A,NR,TOTAL,MK,,1984,29739
A,NR,TOTAL,MK,,1985,29865
A,NR,TOTAL,MK,,1986,26986
A,NR,TOTAL,MK,,1987,30746
A,NR,TOTAL,MK,,1988,30885
A,NR,TOTAL,MK,,1989,30442
A,NR,TOTAL,MK,,1990,21994
A,NR,TOTAL,MK,,1991,23166
A,NR,TOTAL,MK,,1992,19855
A,NR,TOTAL,MK,,1993,18754
A,NR,TOTAL,MK,,1994,16480
A,NR,TOTAL,MK,,1995,15805
A,NR,TOTAL,MK,,1996,14164
A,NR,TOTAL,NL,,1971,16500
A,NR,TOTAL,NL,,1972,21000
A,NR,TOTAL,NL,,1973,20300
A,NR,TOTAL,NL,,1974,17600
A,NR,TOTAL,NL,,1975,15500
A,NR,TOTAL,NL,,1976,14800
A,NR,TOTAL,NL,,1977,16100
A,NR,TOTAL,NL,,1978,15300
A,NR,TOTAL,NL,,1979,16600
A,NR,TOTAL,NL,,1980,19700
A,NR,TOTAL,NL,,1981,19500
A,NR,TOTAL,NL,,1982,19100
A,NR,TOTAL,NL,,1983,19623
A,NR,TOTAL,NL,,1984,18700
A,NR,TOTAL,NL,,1985,17300
A,NR,TOTAL,NL,,1986,18252
A,NR,TOTAL,NL,,1987,17760
A,NR,TOTAL,NL,,1988,18014
A,NR,TOTAL,NL,,1989,17996
A,NR,TOTAL,NL,,1990,18384
A,NR,TOTAL,NL,,1991,19568
A,NR,TOTAL,NL,,1992,19422
A,NR,TOTAL,NL,,1993,19804
A,NR,TOTAL,NL,,1994,20811
A,NR,TOTAL,NL,,1997,22413
A,NR,TOTAL,NO,,1965,3455
A,NR,TOTAL,NO,,1970,7941
A,NR,TOTAL,NO,,1975,15132
A,NR,TOTAL,NO,,1980,13531
A,NR,TOTAL,NO,,1984,14070
A,NR,TOTAL,NO,,1985,14599
A,NR,TOTAL,NO,,1986,15474
A,NR,TOTAL,NO,,1987,15422
A,NR,TOTAL,NO,,1988,15852
A,NR,TOTAL,NO,,1989,16208
A,NR,TOTAL,NO,,1990,15551
A,NR,TOTAL,NO,,1991,15528
A,NR,TOTAL,NO,,1992,15164
A,NR,TOTAL,NO,,1993,14909
A,NR,TOTAL,NO,,1994,14533
A,NR,TOTAL,NO,,1995,13672
A,NR,TOTAL,NO,,1996,14311
A,NR,TOTAL,NO,,1997,13985
A,NR,TOTAL,NO,,1998,14028
A,NR,TOTAL,NO,,1999,14251
A,NR,TOTAL,NO,,2000,14635
A,NR,TOTAL,NO,,2001,13867
A,NR,TOTAL,NO,,2002,13557
A,NR,TOTAL,NO,,2003,13888
A,NR,TOTAL,NO,,2004,14071
A,NR,TOTAL,NO,,2005,13989
A,NR,TOTAL,NO,,2006,14132
A,NR,TOTAL,PL,,1960,150418
A,NR,TOTAL,PL,,1965,168587
A,NR,TOTAL,PL,,1970,148219
A,NR,TOTAL,PL,,1975,138634
A,NR,TOTAL,PL,,1980,137950
A,NR,TOTAL,PL,,1983,130980
A,NR,TOTAL,PL,,1984,132844
A,NR,TOTAL,PL,,1985,135564
A,NR,TOTAL,PL,,1986,129716
A,NR,TOTAL,PL,,1987,123534
A,NR,TOTAL,PL,,1988,108367
A,NR,TOTAL,PL,,1989,82137
A,NR,TOTAL,PL,,1990,59417
A,NR,TOTAL,PL,,1991,30878
A,NR,TOTAL,PL,,1992,11640
A,NR,TOTAL,PL,,1993,1208
A,NR,TOTAL,PL,,1994,782
A,NR,TOTAL,PL,,1995,559
A,NR,TOTAL,PL,,1996,491
A,NR,TOTAL,PL,,1997,3171
A,NR,TOTAL,PL,,1999,151
A,NR,TOTAL,PL,,2000,138
A,NR,TOTAL,PL,,2001,123
A,NR,TOTAL,PL,,2002,159
A,NR,TOTAL,PL,,2003,174
A,NR,TOTAL,PL,,2004,199
A,NR,TOTAL,PL,,2005,225
A,NR,TOTAL,PL,,2006,339
A,NR,TOTAL,PL,,2007,328
A,NR,TOTAL,PL,,2008,506
A,NR,TOTAL,PL,,2010,644
A,NR,TOTAL,PL,,2011,669
A,NR,TOTAL,PL,,2012,752
A,NR,TOTAL,PL,,2013,745
A,NR,TOTAL,PL,,2014,970
A,NR,TOTAL,PL,,2015,1040
A,NR,TOTAL,PL,,2016,1098
A,NR,TOTAL,PL,,2017,1057
A,NR,TOTAL,PL,,2018,1076
A,NR,TOTAL,PL,,2019,1110
A,NR,TOTAL,PL,,2022,160
A,NR,TOTAL,PL,,2023,425
A,NR,TOTAL,PT,,2002,828
A,NR,TOTAL,PT,,2003,563
A,NR,TOTAL,PT,,2004,710
A,NR,TOTAL,PT,,2005,798
A,NR,TOTAL,PT,,2006,1215
A,NR,TOTAL,PT,,2007,4325
A,NR,TOTAL,PT,,2008,18607
A,NR,TOTAL,PT,,2009,19848
A,NR,TOTAL,PT,,2010,20137
A,NR,TOTAL,PT,,2011,20480
A,NR,TOTAL,PT,,2012,19156
A,NR,TOTAL,PT,,2014,16762
A,NR,TOTAL,PT,,2015,16652
A,NR,TOTAL,PT,p,2016,15959
A,NR,TOTAL,PT,,2017,15492
A,NR,TOTAL,PT,,2018,14928
A,NR,TOTAL,PT,,2019,15264
A,NR,TOTAL,PT,,2020,14075
A,NR,TOTAL,PT,,2021,13961
A,NR,TOTAL,PT,,2022,15870
A,NR,TOTAL,PT,,2023,17124
A,NR,TOTAL,RO,,1960,769776
A,NR,TOTAL,RO,,1965,1112704
A,NR,TOTAL,RO,,1970,292409
A,NR,TOTAL,RO,,1975,359417
A,NR,TOTAL,RO,,1980,413093
A,NR,TOTAL,RO,,1983,421486
A,NR,TOTAL,RO,,1984,303123
A,NR,TOTAL,RO,,1985,302838
A,NR,TOTAL,RO,,1986,183959
A,NR,TOTAL,RO,,1987,182442
A,NR,TOTAL,RO,,1988,185416
A,NR,TOTAL,RO,,1989,193084
A,NR,TOTAL,RO,,1990,992265
A,NR,TOTAL,RO,,1991,866934
A,NR,TOTAL,RO,,1992,691863
A,NR,TOTAL,RO,,1993,585761
A,NR,TOTAL,RO,,1994,530191
A,NR,TOTAL,RO,,1995,502840
A,NR,TOTAL,RO,,1996,456221
A,NR,TOTAL,RO,,1997,347126
A,NR,TOTAL,RO,,1998,271496
A,NR,TOTAL,RO,,1999,259888
A,NR,TOTAL,RO,,2000,257865
A,NR,TOTAL,RO,,2001,198086
A,NR,TOTAL,RO,,2002,247608
A,NR,TOTAL,RO,,2003,224807
A,NR,TOTAL,RO,,2004,191038
A,NR,TOTAL,RO,,2005,163359
A,NR,TOTAL,RO,,2006,150246
A,NR,TOTAL,RO,,2007,137226
A,NR,TOTAL,RO,,2008,127907
A,NR,TOTAL,RO,,2009,116060
A,NR,TOTAL,RO,,2010,101915
A,NR,TOTAL,RO,,2011,103386
A,NR,TOTAL,RO,,2012,87975
A,NR,TOTAL,RO,,2013,86432
A,NR,TOTAL,RO,,2014,78371
A,NR,TOTAL,RO,,2015,70885
A,NR,TOTAL,RO,,2016,63518
A,NR,TOTAL,RO,,2017,56238
A,NR,TOTAL,RO,,2018,52318
A,NR,TOTAL,RO,,2019,47492
A,NR,TOTAL,RO,,2020,31889
A,NR,TOTAL,RO,,2021,29264
A,NR,TOTAL,RO,,2022,28661
A,NR,TOTAL,RO,,2023,29893
A,NR,TOTAL,RS,,2007,24273
A,NR,TOTAL,RS,,2008,22867
A,NR,TOTAL,RS,,2017,10378
A,NR,TOTAL,RS,,2018,9982
A,NR,TOTAL,RS,,2019,9843
A,NR,TOTAL,RS,,2020,8005
A,NR,TOTAL,RS,,2021,8505
A,NR,TOTAL,RS,,2022,8090
A,NR,TOTAL,RU,,2006,1407042
A,NR,TOTAL,RU,,2007,1302480
A,NR,TOTAL,RU,,2008,1385600
A,NR,TOTAL,RU,,2009,1292389
A,NR,TOTAL,RU,,2013,1012399
A,NR,TOTAL,RU,,2014,929963
A,NR,TOTAL,SE,,1960,2792
A,NR,TOTAL,SE,,1961,2474
A,NR,TOTAL,SE,,1962,2772
A,NR,TOTAL,SE,,1963,3100
A,NR,TOTAL,SE,,1964,4073
A,NR,TOTAL,SE,,1965,5346
A,NR,TOTAL,SE,,1966,5375
A,NR,TOTAL,SE,,1967,6388
A,NR,TOTAL,SE,,1968,10940
A,NR,TOTAL,SE,,1969,13735
A,NR,TOTAL,SE,,1970,16100
A,NR,TOTAL,SE,,1971,19250
A,NR,TOTAL,SE,,1972,24170
A,NR,TOTAL,SE,,1973,25990
A,NR,TOTAL,SE,,1974,30636
A,NR,TOTAL,SE,,1975,32526
A,NR,TOTAL,SE,,1976,32351
A,NR,TOTAL,SE,,1977,31462
A,NR,TOTAL,SE,,1978,31918
A,NR,TOTAL,SE,,1979,34709
A,NR,TOTAL,SE,,1980,34887
A,NR,TOTAL,SE,,1981,33294
A,NR,TOTAL,SE,,1982,32602
A,NR,TOTAL,SE,,1983,31014
A,NR,TOTAL,SE,,1984,30755
A,NR,TOTAL,SE,,1985,30838
A,NR,TOTAL,SE,,1986,33124
A,NR,TOTAL,SE,,1987,34707
A,NR,TOTAL,SE,,1988,37585
A,NR,TOTAL,SE,,1989,37920
A,NR,TOTAL,SE,,1990,37489
A,NR,TOTAL,SE,,1991,35788
A,NR,TOTAL,SE,,1992,34849
A,NR,TOTAL,SE,,1993,34169
A,NR,TOTAL,SE,,1994,32293
A,NR,TOTAL,SE,,1995,31441
A,NR,TOTAL,SE,,1996,32117
A,NR,TOTAL,SE,,1997,31433
A,NR,TOTAL,SE,,1998,31008
A,NR,TOTAL,SE,,1999,30712
A,NR,TOTAL,SE,,2000,30980
A,NR,TOTAL,SE,,2001,31772
A,NR,TOTAL,SE,,2002,33365
A,NR,TOTAL,SE,,2003,34473
A,NR,TOTAL,SE,,2004,34454
A,NR,TOTAL,SE,,2005,34978
A,NR,TOTAL,SE,,2006,36045
A,NR,TOTAL,SE,,2008,38049
A,NR,TOTAL,SE,,2009,37524
A,NR,TOTAL,SE,,2010,37693
A,NR,TOTAL,SI,,1979,16780
A,NR,TOTAL,SI,,1980,18160
A,NR,TOTAL,SI,,1981,19127
A,NR,TOTAL,SI,,1982,19742
A,NR,TOTAL,SI,,1983,18623
A,NR,TOTAL,SI,,1984,18582
A,NR,TOTAL,SI,,1985,17960
A,NR,TOTAL,SI,,1986,17988
A,NR,TOTAL,SI,,1987,16819
A,NR,TOTAL,SI,,1988,16531
A,NR,TOTAL,SI,,1989,15881
A,NR,TOTAL,SI,,1990,14731
A,NR,TOTAL,SI,,1991,14027
A,NR,TOTAL,SI,,1992,13258
A,NR,TOTAL,SI,,1993,12154
A,NR,TOTAL,SI,,1994,11324
A,NR,TOTAL,SI,,1995,10791
A,NR,TOTAL,SI,,1996,10218
A,NR,TOTAL,SI,,1997,9712
A,NR,TOTAL,SI,,1998,9116
A,NR,TOTAL,SI,,1999,8707
A,NR,TOTAL,SI,,2000,8429
A,NR,TOTAL,SI,,2001,7799
A,NR,TOTAL,SI,,2002,7327
A,NR,TOTAL,SI,,2003,6873
A,NR,TOTAL,SI,,2004,6403
A,NR,TOTAL,SI,,2005,5851
A,NR,TOTAL,SI,,2006,5632
A,NR,TOTAL,SI,,2007,5176
A,NR,TOTAL,SI,,2008,4946
A,NR,TOTAL,SI,,2009,4653
A,NR,TOTAL,SI,,2010,4328
A,NR,TOTAL,SI,,2012,4106
A,NR,TOTAL,SI,,2013,4011
A,NR,TOTAL,SI,,2015,3682
A,NR,TOTAL,SI,,2016,3736
A,NR,TOTAL,SI,,2017,3529
A,NR,TOTAL,SI,,2018,3474
A,NR,TOTAL,SI,,2019,3275
A,NR,TOTAL,SI,,2020,2945
A,NR,TOTAL,SI,,2021,2926
A,NR,TOTAL,SI,,2022,2996
A,NR,TOTAL,SI,,2023,3028
A,NR,TOTAL,SK,,1960,29389
A,NR,TOTAL,SK,,1961,32942
A,NR,TOTAL,SK,,1962,32343
A,NR,TOTAL,SK,,1963,28256
A,NR,TOTAL,SK,,1964,28323
A,NR,TOTAL,SK,,1965,29417
A,NR,TOTAL,SK,,1966,32491
A,NR,TOTAL,SK,,1967,34467
A,NR,TOTAL,SK,,1968,35043
A,NR,TOTAL,SK,,1969,36144
A,NR,TOTAL,SK,,1970,35565
A,NR,TOTAL,SK,,1971,36401
A,NR,TOTAL,SK,,1972,34809
A,NR,TOTAL,SK,,1973,34479
A,NR,TOTAL,SK,,1974,35226
A,NR,TOTAL,SK,,1975,35437
A,NR,TOTAL,SK,,1976,37233
A,NR,TOTAL,SK,,1977,37110
A,NR,TOTAL,SK,,1978,38405
A,NR,TOTAL,SK,,1979,39616
A,NR,TOTAL,SK,,1980,40691
A,NR,TOTAL,SK,,1981,41387
A,NR,TOTAL,SK,,1982,42532
A,NR,TOTAL,SK,,1983,43071
A,NR,TOTAL,SK,,1984,43594
A,NR,TOTAL,SK,,1985,45594
A,NR,TOTAL,SK,,1986,50124
A,NR,TOTAL,SK,,1987,58081
A,NR,TOTAL,SK,,1988,59352
A,NR,TOTAL,SK,,1989,56307
A,NR,TOTAL,SK,,1990,56176
A,NR,TOTAL,SK,,1991,53141
A,NR,TOTAL,SK,,1992,49530
A,NR,TOTAL,SK,,1993,45552
A,NR,TOTAL,SK,,1994,41264
A,NR,TOTAL,SK,,1995,35879
A,NR,TOTAL,SK,,1996,23863
A,NR,TOTAL,SK,,1999,18141
A,NR,TOTAL,SK,,2000,18468
A,NR,TOTAL,SK,,2001,18026
A,NR,TOTAL,SK,,2002,16976
A,NR,TOTAL,SK,,2003,16222
A,NR,TOTAL,SK,,2004,15307
A,NR,TOTAL,SK,,2005,14427
A,NR,TOTAL,SK,,2006,14243
A,NR,TOTAL,SK,,2007,13424
A,NR,TOTAL,SK,,2008,13394
A,NR,TOTAL,SK,,2009,13240
A,NR,TOTAL,SK,,2010,12582
A,NR,TOTAL,SK,,2011,11789
A,NR,TOTAL,SK,,2012,11214
A,NR,TOTAL,SK,,2013,11105
A,NR,TOTAL,SK,,2014,10582
A,NR,TOTAL,SK,,2015,10058
A,NR,TOTAL,SK,,2016,9390
A,NR,TOTAL,SK,,2017,9082
A,NR,TOTAL,SK,,2018,9039
A,NR,TOTAL,SK,,2019,6682
A,NR,TOTAL,SK,,2020,6180
A,NR,TOTAL,SK,,2021,5552
A,NR,TOTAL,SK,,2022,5891
A,NR,TOTAL,SK,,2023,5910
A,NR,TOTAL,SM,,2020,0
A,NR,TOTAL,UA,,2006,229618
A,NR,TOTAL,UA,,2007,210454
A,NR,TOTAL,UA,,2010,176774
A,NR,TOTAL,UA,,2012,153147
A,NR,TOTAL,UA,,2014,116104
A,NR,TOTAL,UA,,2017,94665
A,NR,TOTAL,UA,,2018,86678
A,NR,TOTAL,UA,,2020,64893
A,NR,TOTAL,UA,,2021,55156
A,NR,TOTAL,UA,,2023,42683
A,NR,TOTAL,UK,,1968,23600
A,NR,TOTAL,UK,,1969,58400
A,NR,TOTAL,UK,,1970,91819
A,NR,TOTAL,UK,,1971,133100
A,NR,TOTAL,UK,,1972,167500
A,NR,TOTAL,UK,,1973,174600
A,NR,TOTAL,UK,,1974,170500
A,NR,TOTAL,UK,,1975,147029
A,NR,TOTAL,UK,,1976,136800
A,NR,TOTAL,UK,,1977,140300
A,NR,TOTAL,UK,,1978,148900
A,NR,TOTAL,UK,,1979,157500
A,NR,TOTAL,UK,,1980,168808
A,NR,TOTAL,UK,,1981,171500
A,NR,TOTAL,UK,,1982,171400
A,NR,TOTAL,UK,,1983,170600
A,NR,TOTAL,UK,,1984,179100
A,NR,TOTAL,UK,,1985,181062
A,NR,TOTAL,UK,,1986,181914
A,NR,TOTAL,UK,,1987,183736
A,NR,TOTAL,UK,,1988,193926
A,NR,TOTAL,UK,,1989,194183
A,NR,TOTAL,UK,,1990,197131
A,NR,TOTAL,UK,,1991,190590
A,NR,TOTAL,UK,,1992,182887
A,NR,TOTAL,UK,,1993,179780
A,NR,TOTAL,UK,,1994,178268
A,NR,TOTAL,UK,,1995,174781
A,NR,TOTAL,UK,,1996,189473
A,NR,TOTAL,UK,,1997,191855
A,NR,TOTAL,UK,,1998,199887
A,NR,TOTAL,UK,,1999,185869
A,NR,TOTAL,UK,,2000,186359
A,NR,TOTAL,UK,,2001,189200
A,NR,TOTAL,UK,,2002,187801
A,NR,TOTAL,UK,,2003,193890
A,NR,TOTAL,UK,,2004,197530
A,NR,TOTAL,UK,,2005,199081
A,NR,TOTAL,UK,,2006,206904
A,NR,TOTAL,UK,,2007,212277
A,NR,TOTAL,UK,,2008,209199
A,NR,TOTAL,UK,,2009,202211
A,NR,TOTAL,UK,,2010,202506
A,NR,TOTAL,UK,,2011,202402
A,NR,TOTAL,UK,,2012,197569
A,NR,TOTAL,UK,p,2015,197906
A,NR,TOTAL,UK,,2016,197659
A,NR,UNK,AL,,2017,2
A,NR,UNK,AL,,2018,204
A,NR,UNK,AL,,2019,23
A,NR,UNK,AL,,2020,100
A,NR,UNK,AL,,2022,136
A,NR,UNK,AL,,2023,124
A,NR,UNK,AM,,2008,0
A,NR,UNK,AM,,2009,0
A,NR,UNK,AM,,2014,0
A,NR,UNK,AM,,2016,0
A,NR,UNK,AM,,2017,0
A,NR,UNK,AM,,2018,0
A,NR,UNK,AZ,,2006,0
A,NR,UNK,AZ,,2007,0
A,NR,UNK,AZ,,2010,0
A,NR,UNK,AZ,,2012,0
A,NR,UNK,AZ,,2013,0
A,NR,UNK,AZ,,2014,0
A,NR,UNK,AZ,,2015,0
A,NR,UNK,AZ,,2016,0
A,NR,UNK,AZ,,2017,0
A,NR,UNK,AZ,,2018,0
A,NR,UNK,BE,,1998,1
A,NR,UNK,BE,,1999,0
A,NR,UNK,BE,,2000,4
A,NR,UNK,BE,,2001,6
A,NR,UNK,BE,,2002,1
A,NR,UNK,BE,,2003,4
A,NR,UNK,BE,,2004,3
A,NR,UNK,BE,,2005,2
A,NR,UNK,BE,,2007,0
A,NR,UNK,BE,,2008,0
A,NR,UNK,BE,,2009,0
A,NR,UNK,BE,,2010,0
A,NR,UNK,BE,,2011,0
A,NR,UNK,BG,,1995,0
A,NR,UNK,BG,,1996,0
A,NR,UNK,BG,,1999,0
A,NR,UNK,BG,,2000,0
A,NR,UNK,BG,,2001,0
A,NR,UNK,BG,,2002,0
A,NR,UNK,BG,,2003,0
A,NR,UNK,BG,,2004,0
A,NR,UNK,BG,,2005,0
A,NR,UNK,BG,,2006,0
A,NR,UNK,BG,,2007,0
A,NR,UNK,BG,,2008,0
A,NR,UNK,BG,,2009,0
A,NR,UNK,BG,,2010,0
A,NR,UNK,BG,,2011,0
A,NR,UNK,BG,,2012,0
A,NR,UNK,BG,,2013,0
A,NR,UNK,BG,,2014,0
A,NR,UNK,BG,,2015,0
A,NR,UNK,BG,,2016,0
A,NR,UNK,BG,,2017,0
A,NR,UNK,BG,,2018,0
A,NR,UNK,BG,,2020,0
A,NR,UNK,BG,,2021,0
A,NR,UNK,BY,,2006,0
A,NR,UNK,BY,,2007,0
A,NR,UNK,BY,,2008,0
A,NR,UNK,BY,,2009,0
A,NR,UNK,BY,,2011,0
A,NR,UNK,BY,,2012,0
A,NR,UNK,BY,,2013,0
A,NR,UNK,BY,,2014,0
A,NR,UNK,BY,,2015,0
A,NR,UNK,BY,,2016,0
A,NR,UNK,BY,,2017,0
A,NR,UNK,BY,,2018,0
A,NR,UNK,CH,,2007,414
A,NR,UNK,CH,,2008,399
A,NR,UNK,CH,,2009,31
A,NR,UNK,CH,,2010,10
A,NR,UNK,CH,,2011,8
A,NR,UNK,CH,,2012,8
A,NR,UNK,CH,,2013,9
A,NR,UNK,CH,,2014,7
A,NR,UNK,CH,,2015,3
A,NR,UNK,CH,,2016,5
A,NR,UNK,CH,,2017,14
A,NR,UNK,CH,,2018,8
A,NR,UNK,CH,,2019,11
A,NR,UNK,CH,,2020,13
A,NR,UNK,CZ,,1995,0
A,NR,UNK,CZ,,1996,0
A,NR,UNK,CZ,,1997,0
A,NR,UNK,CZ,,1998,0
A,NR,UNK,CZ,,1999,0
A,NR,UNK,CZ,,2000,0
A,NR,UNK,CZ,,2001,0
A,NR,UNK,CZ,,2002,0
A,NR,UNK,CZ,,2003,0
